latitude,longitude
5.594128200000000106e+01,-3.190487000000000073e+00
5.596670000000000300e+01,-3.205000000000000071e+00
5.594926699999999897e+01,-3.187774000000000107e+00
5.595067199999999730e+01,-3.184985999999999873e+00
5.595692799999999778e+01,-3.188381000000000132e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594769999999999754e+01,-3.204699999999999882e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594655999999999807e+01,-3.184489999999999821e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.594832999999999856e+01,-3.186890000000000001e+00
5.594525800000000260e+01,-3.183717000000000130e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594186299999999790e+01,-3.182031999999999972e+00
5.595097700000000174e+01,-3.184690999999999939e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.594885899999999879e+01,-3.187317999999999873e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594274099999999805e+01,-3.184649999999999981e+00
5.595243099999999714e+01,-3.178539999999999921e+00
5.594791399999999726e+01,-3.191307000000000116e+00
5.595324200000000303e+01,-3.197877000000000081e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594832999999999856e+01,-3.186890000000000001e+00
5.595043600000000339e+01,-3.184172999999999920e+00
5.594436699999999973e+01,-3.186395000000000088e+00
5.594816300000000098e+01,-3.191670999999999925e+00
5.595412499999999767e+01,-3.199505999999999961e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594729999999999848e+01,-3.191640000000000033e+00
5.594852999999999810e+01,-3.193550000000000111e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594700000000000273e+01,-3.192880999999999858e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.594850900000000138e+01,-3.193070000000000075e+00
5.594788299999999737e+01,-3.194509000000000043e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.595391099999999796e+01,-3.187840000000000007e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.595132300000000214e+01,-3.205519999999999925e+00
5.595598300000000336e+01,-3.193156999999999801e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594933999999999941e+01,-3.187826999999999966e+00
5.594819999999999993e+01,-3.191460000000000186e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594937900000000042e+01,-3.186917000000000222e+00
5.594786799999999971e+01,-3.196110000000000007e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.595565799999999967e+01,-3.192457999999999796e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594971100000000064e+01,-3.195460000000000189e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594769999999999754e+01,-3.204699999999999882e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594436699999999973e+01,-3.186395000000000088e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.595227799999999974e+01,-3.202440000000000175e+00
5.594972599999999829e+01,-3.189761999999999986e+00
5.595227799999999974e+01,-3.202440000000000175e+00
5.595282900000000126e+01,-3.198599000000000192e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.594749999999999801e+01,-3.197000000000000064e+00
5.595245500000000050e+01,-3.200371000000000077e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594657200000000330e+01,-3.188677000000000206e+00
5.595869400000000127e+01,-3.191638999999999893e+00
5.595000000000000284e+01,-3.210199999999999942e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.595016900000000248e+01,-3.189020000000000188e+00
5.595275399999999877e+01,-3.202052000000000120e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594738000000000255e+01,-3.190999999999999837e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594885899999999879e+01,-3.187317999999999873e+00
5.595598300000000336e+01,-3.193156999999999801e+00
5.595578600000000336e+01,-3.192518999999999885e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594657200000000330e+01,-3.188677000000000206e+00
5.594603800000000149e+01,-3.209979000000000138e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594879699999999900e+01,-3.192935999999999996e+00
5.594791399999999726e+01,-3.191307000000000116e+00
5.594850900000000138e+01,-3.193070000000000075e+00
5.594603800000000149e+01,-3.209979000000000138e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594512600000000191e+01,-3.200829000000000146e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594512600000000191e+01,-3.200829000000000146e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594655999999999807e+01,-3.184489999999999821e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.595580600000000260e+01,-3.192318000000000211e+00
5.594852999999999810e+01,-3.193550000000000111e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.595097700000000174e+01,-3.184690999999999939e+00
5.595379599999999698e+01,-3.190691000000000166e+00
5.595379599999999698e+01,-3.190691000000000166e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594971100000000064e+01,-3.195460000000000189e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594933999999999941e+01,-3.187826999999999966e+00
5.593993700000000047e+01,-3.179854999999999876e+00
5.595324200000000303e+01,-3.197877000000000081e+00
5.594403100000000251e+01,-3.183809999999999807e+00
5.594819999999999993e+01,-3.191460000000000186e+00
5.594617900000000077e+01,-3.184848999999999819e+00
5.594850900000000138e+01,-3.193070000000000075e+00
5.595601400000000325e+01,-3.189954999999999874e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594884700000000066e+01,-3.186644999999999950e+00
5.594512600000000191e+01,-3.200829000000000146e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594926699999999897e+01,-3.187774000000000107e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.595227799999999974e+01,-3.202440000000000175e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.593993700000000047e+01,-3.179854999999999876e+00
5.595353999999999672e+01,-3.202519999999999811e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.596670000000000300e+01,-3.205000000000000071e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.590884100000000245e+01,-3.156124999999999847e+00
5.594786799999999971e+01,-3.196110000000000007e+00
5.596670000000000300e+01,-3.205000000000000071e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.595324200000000303e+01,-3.197877000000000081e+00
5.595227799999999974e+01,-3.202440000000000175e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.595513600000000309e+01,-3.195762999999999909e+00
5.594604000000000354e+01,-3.199256000000000100e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594791399999999726e+01,-3.191307000000000116e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594742300000000057e+01,-3.197170999999999985e+00
5.594735699999999667e+01,-3.185103999999999935e+00
5.595067099999999982e+01,-3.184985999999999873e+00
5.594712100000000277e+01,-3.191860000000000142e+00
5.594786799999999971e+01,-3.196110000000000007e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594442999999999699e+01,-3.186770000000000103e+00
5.594924999999999926e+01,-3.192730000000000068e+00
5.594611799999999846e+01,-3.191251999999999978e+00
5.595379599999999698e+01,-3.190691000000000166e+00
5.594700000000000273e+01,-3.192880999999999858e+00
5.594850900000000138e+01,-3.193070000000000075e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.595181999999999789e+01,-3.179640000000000022e+00
5.594913100000000128e+01,-3.193585999999999814e+00
5.594700000000000273e+01,-3.192880999999999858e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594161799999999829e+01,-3.147499999999999964e+00
5.595414000000000243e+01,-3.197904999999999998e+00
5.594128200000000106e+01,-3.190487000000000073e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594877100000000070e+01,-3.196234000000000020e+00
5.595016900000000248e+01,-3.189020000000000188e+00
5.596670000000000300e+01,-3.205000000000000071e+00
5.591848499999999689e+01,-3.168003000000000124e+00
5.595067099999999982e+01,-3.184985999999999873e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.595414000000000243e+01,-3.197904999999999998e+00
5.594216500000000281e+01,-3.203250000000000153e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.596670000000000300e+01,-3.205000000000000071e+00
5.594623599999999897e+01,-3.190622999999999987e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594735699999999667e+01,-3.185103999999999935e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.595040099999999939e+01,-3.190700000000000092e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.595070199999999971e+01,-3.181783999999999946e+00
5.594937900000000042e+01,-3.186917000000000222e+00
5.594700000000000273e+01,-3.189200000000000035e+00
5.594525800000000260e+01,-3.183717000000000130e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594926699999999897e+01,-3.187774000000000107e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594885899999999879e+01,-3.187317999999999873e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594744899999999888e+01,-3.185966000000000076e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.595070199999999971e+01,-3.181783999999999946e+00
5.595245500000000050e+01,-3.200371000000000077e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594885899999999879e+01,-3.187317999999999873e+00
5.594885899999999879e+01,-3.186532000000000142e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594507899999999978e+01,-3.205632000000000037e+00
5.595132300000000214e+01,-3.205519999999999925e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594503799999999671e+01,-3.184845999999999844e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.595282900000000126e+01,-3.198599000000000192e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594926699999999897e+01,-3.187774000000000107e+00
5.594186299999999790e+01,-3.182031999999999972e+00
5.594989000000000345e+01,-3.186609999999999943e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.594837799999999817e+01,-3.187634000000000079e+00
5.593992200000000281e+01,-3.181455999999999840e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.595114900000000091e+01,-3.185430000000000206e+00
5.595598300000000336e+01,-3.193156999999999801e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.595067099999999982e+01,-3.184985999999999873e+00
5.594819999999999993e+01,-3.191460000000000186e+00
5.595067199999999730e+01,-3.184985999999999873e+00
5.595324200000000303e+01,-3.197877000000000081e+00
5.596227100000000121e+01,-3.193350000000000133e+00
5.594850900000000138e+01,-3.193070000000000075e+00
5.596020000000000039e+01,-3.206690000000000040e+00
5.595140200000000164e+01,-3.185013999999999790e+00
5.595407000000000153e+01,-3.195861999999999981e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594749999999999801e+01,-3.197000000000000064e+00
5.594852999999999810e+01,-3.193550000000000111e+00
5.594832999999999856e+01,-3.186890000000000001e+00
5.594971100000000064e+01,-3.195460000000000189e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594816300000000098e+01,-3.191670999999999925e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594788299999999737e+01,-3.194509000000000043e+00
5.594496500000000339e+01,-3.188638999999999779e+00
5.595043600000000339e+01,-3.184172999999999920e+00
5.594274099999999805e+01,-3.184649999999999981e+00
5.594819999999999993e+01,-3.191460000000000186e+00
5.595692799999999778e+01,-3.188381000000000132e+00
5.594571299999999781e+01,-3.181007000000000140e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.595610700000000293e+01,-3.180346999999999813e+00
5.595132300000000214e+01,-3.205519999999999925e+00
5.595610700000000293e+01,-3.180346999999999813e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.595132300000000214e+01,-3.205519999999999925e+00
5.595067199999999730e+01,-3.184985999999999873e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594812100000000044e+01,-3.186952999999999925e+00
5.595412499999999767e+01,-3.199505999999999961e+00
5.594791399999999726e+01,-3.191307000000000116e+00
5.594933999999999941e+01,-3.187826999999999966e+00
5.594657200000000330e+01,-3.188677000000000206e+00
5.595067199999999730e+01,-3.184985999999999873e+00
5.594729999999999848e+01,-3.191640000000000033e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.594436699999999973e+01,-3.186395000000000088e+00
5.595282900000000126e+01,-3.198599000000000192e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.595565799999999967e+01,-3.192457999999999796e+00
5.594786799999999971e+01,-3.196110000000000007e+00
5.595243099999999714e+01,-3.178539999999999921e+00
5.594832999999999856e+01,-3.186890000000000001e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.594747199999999765e+01,-3.206592999999999805e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594695399999999808e+01,-3.197683000000000053e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594744899999999888e+01,-3.181893000000000082e+00
5.594707799999999764e+01,-3.184876000000000040e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.593982799999999855e+01,-3.182259000000000171e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594372099999999648e+01,-3.188652999999999960e+00
5.594614899999999835e+01,-3.188051000000000190e+00
5.594818000000000069e+01,-3.192206999999999795e+00
5.594885899999999879e+01,-3.187317999999999873e+00
5.594432100000000219e+01,-3.191196999999999839e+00
5.594700000000000273e+01,-3.192880999999999858e+00
5.594884299999999655e+01,-3.188133000000000106e+00
5.594496500000000339e+01,-3.188638999999999779e+00
